Time[ms] CO2[ppm] O2[bar] P[bar] T[C]
15767100 680.00 207.40 989.00 26.50
15767777 670.00 207.40 989.00 26.50
15768455 660.00 207.40 989.00 26.50
15769133 670.00 207.40 989.00 26.50
15769810 680.00 207.40 989.00 26.50
15770492 680.00 207.40 989.00 26.50
15771170 670.00 207.40 989.00 26.50
15771847 660.00 207.40 989.00 26.50
15772525 650.00 207.40 989.00 26.50
15773202 670.00 207.40 989.00 26.60
15773880 680.00 207.40 989.00 26.60
15774578 660.00 207.40 989.00 26.50
15775256 640.00 207.40 989.00 26.60
15775933 630.00 207.40 989.00 26.60
15776609 620.00 207.40 989.00 26.50
15777287 610.00 207.40 989.00 26.50
15777964 620.00 207.40 989.00 26.50
15778641 630.00 207.40 989.00 26.60
15779319 630.00 207.40 989.00 26.50
15779997 630.00 207.40 989.00 26.50
15780678 630.00 207.50 989.00 26.60
15781355 630.00 207.50 989.00 26.50
15782032 630.00 207.50 989.00 26.50
15782708 640.00 207.40 989.00 26.60
15783386 630.00 207.40 989.00 26.60
15784063 630.00 207.40 989.00 26.60
15784740 640.00 207.40 989.00 26.50
15785418 640.00 207.40 989.00 26.50
15786094 650.00 207.40 989.00 26.50
15786771 640.00 207.40 989.00 26.50
15787448 650.00 207.40 989.00 26.50
15788125 650.00 207.40 989.00 26.50
15788802 640.00 207.40 989.00 26.50
15789480 640.00 207.40 989.00 26.60
15790160 650.00 207.40 989.00 26.60
15790837 650.00 207.40 989.00 26.50
15791514 640.00 207.40 989.00 26.50
15792192 640.00 207.40 989.00 26.50
15792869 640.00 207.40 989.00 26.50
15793546 630.00 207.40 989.00 26.60
15794223 630.00 207.40 989.00 26.60
15794900 650.00 207.40 989.00 26.50
15795578 660.00 207.40 989.00 26.50
15796255 650.00 207.40 989.00 26.50
15796931 650.00 207.40 989.00 26.50
15797609 650.00 207.40 989.00 26.60
15798285 650.00 207.40 989.00 26.60
15798962 650.00 207.40 989.00 26.50
15799643 650.00 207.40 989.00 26.60
15800320 650.00 207.40 989.00 26.60
15800997 640.00 207.40 989.00 26.50
15801675 650.00 207.40 989.00 26.60
15802352 650.00 207.40 989.00 26.60
15803030 650.00 207.40 989.00 26.60
15803708 650.00 207.40 989.00 26.50
15804385 660.00 207.40 989.00 26.60
15805062 670.00 207.40 989.00 26.60
15805740 670.00 207.40 989.00 26.60
15806418 680.00 207.40 989.00 26.50
15807095 680.00 207.40 989.00 26.50
15807772 670.00 207.40 989.00 26.60
15808449 660.00 207.40 989.00 26.60
15809130 660.00 207.40 989.00 26.60
15809807 670.00 207.40 989.00 26.60
15810484 670.00 207.40 989.00 26.60
15811162 650.00 207.40 989.00 26.60
15811839 650.00 207.40 989.00 26.60
15812517 650.00 207.40 989.00 26.50
15813194 650.00 207.40 989.00 26.50
15813871 650.00 207.40 989.00 26.60
15814549 640.00 207.40 989.00 26.50
15815227 650.00 207.40 989.00 26.50
15815904 640.00 207.40 989.00 26.50
15816582 650.00 207.40 989.00 26.50
15817259 640.00 207.40 989.00 26.50
15817937 640.00 207.40 989.00 26.60
15818614 650.00 207.40 989.00 26.50
15819295 650.00 207.40 989.00 26.50
15819972 650.00 207.40 989.00 26.60
15820649 630.00 207.40 989.00 26.50
15821327 630.00 207.40 989.00 26.50
15822004 640.00 207.40 989.00 26.50
15822681 650.00 207.40 989.00 26.60
15823359 650.00 207.40 989.00 26.60
15824036 660.00 207.40 989.00 26.60
15824714 680.00 207.40 989.00 26.50
15825391 680.00 207.40 989.00 26.50
15826069 700.00 207.40 989.00 26.60
15826747 700.00 207.40 989.00 26.60
15827424 700.00 207.40 989.00 26.60
15828102 680.00 207.40 989.00 26.50
15828782 680.00 207.40 989.00 26.50
15829460 680.00 207.40 989.00 26.50
15830137 680.00 207.40 989.00 26.60
15830815 680.00 207.40 989.00 26.60
15831492 680.00 207.40 989.00 26.60
15832170 680.00 207.40 989.00 26.50
15832848 680.00 207.40 989.00 26.50
15833525 680.00 207.40 989.00 26.50
15834202 680.00 207.40 989.00 26.60
15834880 680.00 207.40 989.00 26.50
15835558 680.00 207.40 989.00 26.50
15836235 680.00 207.40 989.00 26.50
15836913 680.00 207.40 989.00 26.50
15837591 690.00 207.40 989.00 26.50
15838272 680.00 207.40 989.00 26.50
15838949 670.00 207.40 989.00 26.60
15839626 650.00 207.40 989.00 26.60
15840304 660.00 207.40 989.00 26.50
15840982 650.00 207.40 989.00 26.60
15841659 650.00 207.40 989.00 26.60
15842337 650.00 207.50 989.00 26.60
15843015 640.00 207.40 989.00 26.60
15843692 640.00 207.40 989.00 26.60
15844370 650.00 207.50 989.00 26.50
15845047 670.00 207.50 989.00 26.50
15845724 670.00 207.50 989.00 26.50
15846402 670.00 207.50 989.00 26.60
15847080 670.00 207.50 989.00 26.50
15847765 660.00 207.50 989.00 26.50
15848442 660.00 207.50 989.00 26.60
15849120 670.00 207.50 989.00 26.50
15849798 680.00 207.50 989.00 26.50
15850475 680.00 207.50 989.00 26.60
15851153 680.00 207.50 989.00 26.50
15851830 680.00 207.50 989.00 26.50
15852508 680.00 207.50 989.00 26.60
15853185 680.00 207.50 989.00 26.50
15853863 680.00 207.50 989.00 26.50
15854541 680.00 207.50 989.00 26.60
15855218 680.00 207.50 989.00 26.60
15855895 680.00 207.50 989.00 26.60
15856573 680.00 207.50 989.00 26.60
15857263 660.00 207.50 989.00 26.50
15857941 660.00 207.50 989.00 26.50
15858619 660.00 207.50 989.00 26.60
15859297 660.00 207.50 989.00 26.50
15859975 670.00 207.50 989.00 26.50
15860653 670.00 207.50 989.00 26.60
15861330 680.00 207.50 989.00 26.60
15862008 680.00 207.50 989.00 26.60
15862685 680.00 207.50 989.00 26.60
15863363 670.00 207.50 989.00 26.60
15864040 670.00 207.50 989.00 26.60
15864717 660.00 207.50 989.00 26.60
15865395 660.00 207.50 989.00 26.60
15866072 670.00 207.50 989.00 26.60
15866750 680.00 207.50 989.00 26.60
15867430 680.00 207.50 989.00 26.60
15868108 670.00 207.50 989.00 26.60
15868785 660.00 207.50 989.00 26.50
15869462 650.00 207.50 989.00 26.60
15870140 650.00 207.50 989.00 26.60
15870817 650.00 207.50 989.00 26.50
15871495 650.00 207.50 989.00 26.60
15872171 650.00 207.50 989.00 26.60
15872848 650.00 207.50 989.00 26.60
15873526 650.00 207.50 989.00 26.60
15874203 660.00 207.50 989.00 26.60
15874880 670.00 207.50 989.00 26.50
15875557 660.00 207.50 989.00 26.50
15876233 660.00 207.50 989.00 26.50
15876914 670.00 207.50 989.00 26.60
15877591 670.00 207.50 989.00 26.60
15878268 670.00 207.50 989.00 26.60
15878945 670.00 207.50 989.00 26.60
15879623 680.00 207.50 989.00 26.60
15880300 680.00 207.50 989.00 26.60
15880976 680.00 207.50 989.00 26.50
15881654 660.00 207.50 989.00 26.60
15882332 670.00 207.50 989.00 26.60
15883009 670.00 207.40 989.00 26.50
15883687 670.00 207.40 989.00 26.60
15884364 670.00 207.40 989.00 26.60
15885041 680.00 207.50 989.00 26.50
15885718 670.00 207.50 989.00 26.60
15886399 660.00 207.50 989.00 26.60
15887075 670.00 207.50 989.00 26.60
15887752 670.00 207.50 989.00 26.60
15888429 680.00 207.50 989.00 26.60
15889106 670.00 207.50 989.00 26.60
15889784 680.00 207.50 989.00 26.50
15890461 670.00 207.50 989.00 26.50
15891137 670.00 207.50 989.00 26.60
15891815 700.00 207.40 989.00 26.50
15892491 700.00 207.40 989.00 26.50
15893169 680.00 207.40 989.00 26.60
15893848 680.00 207.40 989.00 26.60
15894525 680.00 207.40 989.00 26.60
15895202 680.00 207.40 989.00 26.60
15895883 680.00 207.40 989.00 26.60
15896559 690.00 207.40 989.00 26.60
15897237 680.00 207.40 989.00 26.60
15897914 680.00 207.40 989.00 26.60
15898591 680.00 207.40 989.00 26.60
15899269 680.00 207.40 989.00 26.60
15899946 680.00 207.40 989.00 26.50
15900624 680.00 207.40 989.00 26.60
15901301 680.00 207.40 989.00 26.60
15901979 680.00 207.40 989.00 26.60
15902655 680.00 207.40 989.00 26.60
15903333 690.00 207.40 989.00 26.60
15904010 680.00 207.40 989.00 26.60
15904688 700.00 207.40 989.00 26.60
15905366 700.00 207.40 989.00 26.60
15906047 700.00 207.40 989.00 26.50
15906725 700.00 207.40 989.00 26.60
15907402 700.00 207.40 989.00 26.60
15908079 710.00 207.40 989.00 26.60
15908756 720.00 207.40 989.00 26.50
15909434 720.00 207.40 989.00 26.50
15910111 700.00 207.40 989.00 26.50
15910789 710.00 207.40 989.00 26.60
15911466 700.00 207.40 989.00 26.60
15912144 700.00 207.40 989.00 26.60
15912821 700.00 207.40 989.00 26.50
15913499 710.00 207.40 989.00 26.50
15914176 720.00 207.40 989.00 26.50
15914853 700.00 207.40 989.00 26.60
15915533 720.00 207.40 989.00 26.60
15916211 730.00 207.40 989.00 26.60
15916889 720.00 207.40 989.00 26.50
15917566 710.00 207.40 989.00 26.50
15918244 710.00 207.40 989.00 26.50
15918921 720.00 207.40 989.00 26.50
15919598 720.00 207.40 989.00 26.50
15920276 720.00 207.40 989.00 26.60
15920953 720.00 207.40 989.00 26.60
15921630 710.00 207.40 989.00 26.60
15922308 700.00 207.40 989.00 26.60
15922985 700.00 207.40 989.00 26.60
15923663 700.00 207.40 989.00 26.60
15924340 680.00 207.50 989.00 26.60
15925021 680.00 207.50 989.00 26.50
15925698 670.00 207.50 989.00 26.50
15926376 650.00 207.50 989.00 26.60
15927053 650.00 207.50 989.00 26.60
15927731 650.00 207.50 989.00 26.60
15928409 640.00 207.50 989.00 26.60
15929086 630.00 207.50 989.00 26.50
15929764 630.00 207.50 989.00 26.50
15930442 630.00 207.50 989.00 26.60
15931119 640.00 207.50 989.00 26.60
15931797 650.00 207.50 989.00 26.60
15932474 650.00 207.50 989.00 26.50
15933151 650.00 207.50 989.00 26.60
15933829 660.00 207.50 989.00 26.60
15934510 660.00 207.50 989.00 26.60
15935187 660.00 207.50 989.00 26.60
15935865 670.00 207.50 989.00 26.60
15936543 660.00 207.50 989.00 26.60
15937220 650.00 207.50 989.00 26.60
15937898 660.00 207.50 989.00 26.60
15938576 660.00 207.50 989.00 26.60
15939253 650.00 207.50 989.00 26.50
15939931 650.00 207.50 989.00 26.50
15940609 650.00 207.50 989.00 26.60
15941286 650.00 207.50 989.00 26.60
15941974 650.00 207.50 989.00 26.60
15942662 650.00 207.50 989.00 26.60
15943340 640.00 207.50 989.00 26.60
15944021 650.00 207.50 989.00 26.60
15944699 650.00 207.50 989.00 26.60
15945376 650.00 207.50 989.00 26.60
15946054 630.00 207.50 989.00 26.60
15946731 630.00 207.50 989.00 26.70
15947409 630.00 207.50 989.00 26.60
15948086 630.00 207.50 989.00 26.60
15948764 640.00 207.50 989.00 26.60
15949442 650.00 207.50 989.00 26.60
15950120 650.00 207.50 989.00 26.60
15950798 640.00 207.50 989.00 26.60
15951475 640.00 207.50 989.00 26.60
15952153 640.00 207.50 989.00 26.60
15952830 650.00 207.50 989.00 26.60
15953508 640.00 207.50 989.00 26.50
15954188 640.00 207.50 989.00 26.50
15954866 650.00 207.50 989.00 26.60
15955543 650.00 207.50 989.00 26.60
15956221 660.00 207.50 989.00 26.60
15956898 670.00 207.40 989.00 26.60
15957576 680.00 207.40 989.00 26.60
15958253 680.00 207.40 989.00 26.60
15958931 680.00 207.40 989.00 26.60
15959608 680.00 207.40 989.00 26.50
15960285 680.00 207.40 989.00 26.50
15960963 690.00 207.40 989.00 26.60
15961641 700.00 207.40 989.00 26.50
15962318 720.00 207.40 989.00 26.50
15962995 720.00 207.40 989.00 26.60
15963676 710.00 207.40 989.00 26.60
15964353 710.00 207.40 989.00 26.60
15965030 710.00 207.50 989.00 26.50
15965707 710.00 207.50 989.00 26.60
15966384 700.00 207.50 989.00 26.60
15967061 700.00 207.50 989.00 26.60
15967738 700.00 207.50 989.00 26.60
15968415 700.00 207.50 989.00 26.60
15969092 700.00 207.50 989.00 26.60
15969770 700.00 207.50 989.00 26.50
15970446 700.00 207.50 989.00 26.50
15971123 700.00 207.50 989.00 26.60
15971802 700.00 207.50 989.00 26.60
15972479 690.00 207.50 989.00 26.60
15973160 700.00 207.50 989.00 26.50
15973837 690.00 207.50 989.00 26.60
15974514 680.00 207.50 989.00 26.60
15975191 680.00 207.50 989.00 26.60
15975868 680.00 207.50 989.00 26.60
15976545 690.00 207.50 989.00 26.60
15977222 680.00 207.50 989.00 26.60
15977899 680.00 207.50 989.00 26.60
15978576 660.00 207.50 989.00 26.60
15979253 650.00 207.50 989.00 26.50
15979931 650.00 207.50 989.00 26.60
15980608 650.00 207.50 989.00 26.60
15981284 640.00 207.50 989.00 26.60
15981961 630.00 207.50 989.00 26.60
15982641 630.00 207.50 989.00 26.60
15983319 610.00 207.50 989.00 26.70
15983997 620.00 207.50 989.00 26.60
15984674 630.00 207.50 989.00 26.60
15985351 640.00 207.50 989.00 26.60
15986028 640.00 207.50 989.00 26.60
15986705 640.00 207.50 989.00 26.60
15987382 640.00 207.50 989.00 26.50
15988059 650.00 207.50 989.00 26.60
15988736 640.00 207.50 989.00 26.60
15989413 650.00 207.50 989.00 26.60
15990091 630.00 207.50 989.00 26.60
15990768 630.00 207.50 989.00 26.60
15991445 660.00 207.50 989.00 26.60
15992123 670.00 207.50 989.00 26.60
15992803 670.00 207.50 989.00 26.60
15993480 680.00 207.50 989.00 26.60
15994158 680.00 207.50 989.00 26.70
15994835 690.00 207.50 989.00 26.60
15995514 690.00 207.50 989.00 26.60
15996191 680.00 207.50 989.00 26.60
15996868 680.00 207.50 989.00 26.50
15997546 670.00 207.50 989.00 26.50
15998223 680.00 207.50 989.00 26.60
15998900 670.00 207.50 989.00 26.60
15999577 670.00 207.50 989.00 26.60
16000255 670.00 207.50 989.00 26.60
16000933 670.00 207.50 989.00 26.60
16001610 680.00 207.50 989.00 26.60
16002295 680.00 207.50 989.00 26.60
16002972 670.00 207.50 989.00 26.60
16003649 670.00 207.50 989.00 26.60
16004327 660.00 207.50 989.00 26.60
16005004 650.00 207.50 989.00 26.70
16005681 660.00 207.50 989.00 26.70
16006360 680.00 207.50 989.00 26.60
16007038 680.00 207.50 989.00 26.60
16007715 670.00 207.50 989.00 26.60
16008392 670.00 207.50 989.00 26.60
16009069 670.00 207.50 989.00 26.60
16009747 650.00 207.50 989.00 26.60
16010424 650.00 207.50 989.00 26.60
16011101 660.00 207.50 989.00 26.60
16011792 660.00 207.50 989.00 26.60
16012469 650.00 207.50 989.00 26.60
16013147 650.00 207.50 989.00 26.60
16013824 650.00 207.40 989.00 26.60
16014502 630.00 207.40 989.00 26.60
16015180 630.00 207.40 989.00 26.60
16015862 630.00 207.50 989.00 26.60
16016544 630.00 207.50 989.00 26.50
16017222 630.00 207.50 989.00 26.60
16017899 630.00 207.50 989.00 26.60
16018577 630.00 207.50 989.00 26.60
16019254 630.00 207.50 989.00 26.60
16019932 630.00 207.50 989.00 26.60
16020610 630.00 207.50 989.00 26.60
16021290 650.00 207.50 989.00 26.60
16021968 660.00 207.50 989.00 26.60
16022646 670.00 207.50 989.00 26.60
16023323 660.00 207.50 989.00 26.60
16024001 660.00 207.50 989.00 26.60
16024678 670.00 207.50 989.00 26.60
16025355 680.00 207.50 989.00 26.60
16026033 670.00 207.50 989.00 26.60
16026711 650.00 207.50 989.00 26.60
16027388 650.00 207.50 989.00 26.60
16028066 650.00 207.50 989.00 26.60
16028744 670.00 207.50 989.00 26.60
16029421 670.00 207.50 989.00 26.60
16030099 680.00 207.50 989.00 26.60
16030780 680.00 207.50 989.00 26.60
16031457 670.00 207.50 989.00 26.60
16032135 670.00 207.50 989.00 26.60
16032812 660.00 207.50 989.00 26.60
16033490 660.00 207.50 989.00 26.50
16034168 650.00 207.50 989.00 26.50
16034845 650.00 207.50 989.00 26.60
16035523 670.00 207.50 989.00 26.60
16036200 680.00 207.50 989.00 26.60
16036877 680.00 207.50 989.00 26.60
16037555 650.00 207.50 989.00 26.70
16038233 650.00 207.50 989.00 26.70
16038910 650.00 207.50 989.00 26.60
16039588 650.00 207.50 989.00 26.70
16040266 650.00 207.50 989.00 26.70
16040947 640.00 207.50 989.00 26.70
16041624 640.00 207.50 989.00 26.60
16042302 630.00 207.50 989.00 26.60
16042980 630.00 207.50 989.00 26.60
16043657 630.00 207.50 989.00 26.60
16044334 640.00 207.50 989.00 26.60
16045012 650.00 207.50 989.00 26.60
16045690 660.00 207.50 989.00 26.60
16046367 670.00 207.50 989.00 26.60
16047045 660.00 207.50 989.00 26.60
16047722 650.00 207.50 989.00 26.60
16048400 650.00 207.50 989.00 26.60
16049077 650.00 207.40 989.00 26.60
16049755 650.00 207.40 989.00 26.60
16050436 630.00 207.40 989.00 26.60
16051114 630.00 207.50 989.00 26.60
16051791 630.00 207.50 989.00 26.60
16052469 630.00 207.50 989.00 26.60
16053145 630.00 207.50 989.00 26.60
16053823 630.00 207.50 989.00 26.60
16054500 650.00 207.50 989.00 26.60
16055177 670.00 207.40 989.00 26.60
16055855 680.00 207.40 989.00 26.60
16056532 680.00 207.40 989.00 26.60
16057209 680.00 207.50 989.00 26.60
16057887 680.00 207.50 989.00 26.60
16058564 670.00 207.50 989.00 26.60
16059240 670.00 207.40 989.00 26.60
16059921 660.00 207.50 989.00 26.60
16060597 660.00 207.50 989.00 26.60
16061274 670.00 207.50 989.00 26.60
16061953 670.00 207.50 989.00 26.60
16062631 660.00 207.50 989.00 26.60
16063308 650.00 207.50 989.00 26.60
16063986 620.00 207.50 989.00 26.60
16064662 620.00 207.50 989.00 26.60
16065339 620.00 207.50 989.00 26.60
16066016 610.00 207.50 989.00 26.60
16066693 610.00 207.50 989.00 26.60
16067370 610.00 207.50 989.00 26.50
16068048 600.00 207.50 989.00 26.60
16068725 590.00 207.50 989.00 26.60
16069405 590.00 207.50 989.00 26.50
16070082 590.00 207.50 989.00 26.60
16070759 600.00 207.50 989.00 26.60
16071435 600.00 207.50 989.00 26.60
16072113 620.00 207.50 989.00 26.70
16072790 620.00 207.50 989.00 26.70
16073468 630.00 207.50 989.00 26.60
16074147 630.00 207.50 989.00 26.60
16074823 630.00 207.50 989.00 26.60
16075500 630.00 207.50 989.00 26.70
16076178 650.00 207.50 989.00 26.60
16076854 660.00 207.50 989.00 26.60
16077531 660.00 207.50 989.00 26.60
16078209 660.00 207.50 989.00 26.60
16078886 660.00 207.50 989.00 26.60
16079566 670.00 207.50 989.00 26.70
16080243 660.00 207.50 989.00 26.60
16080920 650.00 207.50 989.00 26.60
16081597 640.00 207.50 989.00 26.60
16082274 640.00 207.50 989.00 26.70
16082951 650.00 207.50 989.00 26.70
16083628 660.00 207.50 989.00 26.60
16084306 670.00 207.50 989.00 26.60
16084984 670.00 207.50 989.00 26.60
16085662 650.00 207.50 989.00 26.60
16086340 650.00 207.50 989.00 26.60
16087017 650.00 207.50 989.00 26.60
16087695 660.00 207.50 989.00 26.60
16088372 660.00 207.50 989.00 26.60
16089052 660.00 207.50 989.00 26.60
16089730 660.00 207.50 989.00 26.60
16090407 670.00 207.50 989.00 26.60
16091085 670.00 207.50 989.00 26.60
16091762 670.00 207.50 989.00 26.60
16092439 680.00 207.50 989.00 26.70
16093117 680.00 207.50 989.00 26.60
16093794 680.00 207.50 989.00 26.60
16094471 680.00 207.50 989.00 26.60
16095149 680.00 207.50 989.00 26.60
16095826 690.00 207.50 989.00 26.60
16096505 700.00 207.50 989.00 26.70
16097183 700.00 207.50 989.00 26.60
16097860 700.00 207.50 989.00 26.60
16098540 710.00 207.50 989.00 26.70
16099217 710.00 207.50 989.00 26.60
16099894 710.00 207.50 989.00 26.60
16100572 700.00 207.50 989.00 26.60
16101250 700.00 207.50 989.00 26.60
16101927 680.00 207.50 989.00 26.60
16102605 680.00 207.50 989.00 26.70
16103282 680.00 207.50 989.00 26.60
16103959 680.00 207.50 989.00 26.60
16104637 690.00 207.50 989.00 26.60
16105314 700.00 207.50 989.00 26.60
16105991 700.00 207.50 989.00 26.60
16106669 680.00 207.50 989.00 26.60
16107347 680.00 207.50 989.00 26.60
16108027 670.00 207.50 989.00 26.60
16108705 660.00 207.50 989.00 26.70
16109392 660.00 207.50 989.00 26.60
16110081 670.00 207.50 989.00 26.60
16110758 650.00 207.50 989.00 26.60
16111436 660.00 207.50 989.00 26.70
16112114 680.00 207.50 989.00 26.70
16112791 680.00 207.50 989.00 26.60
16113469 680.00 207.50 989.00 26.60
16114146 670.00 207.50 989.00 26.60
16114824 660.00 207.50 989.00 26.60
16115502 660.00 207.50 989.00 26.60
16116179 650.00 207.50 989.00 26.60
16116857 650.00 207.50 989.00 26.60
16117538 660.00 207.50 989.00 26.70
16118216 660.00 207.50 989.00 26.70
16118893 660.00 207.50 989.00 26.60
16119571 660.00 207.50 989.00 26.60
16120248 660.00 207.50 989.00 26.60
16120926 670.00 207.50 989.00 26.60
16121604 670.00 207.50 989.00 26.60
16122281 670.00 207.50 989.00 26.60
16122959 670.00 207.50 989.00 26.70
16123637 660.00 207.50 989.00 26.70
16124315 670.00 207.50 989.00 26.70
16124992 670.00 207.50 989.00 26.60
16125670 680.00 207.50 989.00 26.60
16126347 680.00 207.50 989.00 26.60
16127024 670.00 207.50 989.00 26.60
16127705 660.00 207.50 989.00 26.60
16128383 660.00 207.50 989.00 26.60
16129061 660.00 207.50 989.00 26.60
16129739 660.00 207.50 989.00 26.60
16130417 660.00 207.50 989.00 26.60
16131094 660.00 207.50 989.00 26.60
16131772 660.00 207.50 989.00 26.60
16132449 660.00 207.50 989.00 26.60
16133126 640.00 207.50 989.00 26.60
16133804 630.00 207.50 989.00 26.70
16134482 630.00 207.50 989.00 26.70
16135160 630.00 207.50 989.00 26.60
16135837 630.00 207.50 989.00 26.60
16136515 650.00 207.50 989.00 26.60
16137195 640.00 207.50 989.00 26.60
16137873 650.00 207.50 989.00 26.60
16138557 650.00 207.50 989.00 26.60
16139242 640.00 207.50 989.00 26.60
16139920 630.00 207.50 989.00 26.60
16140597 650.00 207.50 989.00 26.60
